planet,Study_area,win_start,n_months,truth_trend_cmyr
graded_balanced_v3_noise2,Northern Eromanga Basin (Great Artesian Basin),2014,97,2.6814883988269833
graded_balanced_v3_noise2,Northern Eromanga Basin (Great Artesian Basin),2015,99,2.5844327269458334
graded_balanced_v3_noise2,Northern Eromanga Basin (Great Artesian Basin),2016,100,2.476930328475335
graded_balanced_v3_noise2,Northern High Plains (High Plains),2002,114,0.8519629719030403
graded_balanced_v3_noise2,Northern High Plains (High Plains),2003,113,0.2750626151074261
graded_balanced_v3_noise2,Northern High Plains (High Plains),2004,111,-0.028343907897975456
graded_balanced_v3_noise2,Northern High Plains (High Plains),2005,109,-0.1075389112757591
graded_balanced_v3_noise2,Northern High Plains (High Plains),2006,105,-0.2693959005087648
graded_balanced_v3_noise2,Northern High Plains (High Plains),2007,101,-0.5450402218802011
graded_balanced_v3_noise2,Northern High Plains (High Plains),2008,92,-0.49241014517645704
graded_balanced_v3_noise2,Northern High Plains (High Plains),2009,88,-0.29795896532360006
graded_balanced_v3_noise2,Northern High Plains (High Plains),2010,88,0.2656310407598543
graded_balanced_v3_noise2,Northern High Plains (High Plains),2011,89,0.3875586427489153
graded_balanced_v3_noise2,Northern High Plains (High Plains),2012,91,0.43632036582286626
graded_balanced_v3_noise2,Northern High Plains (High Plains),2013,94,-0.014115700875742807
graded_balanced_v3_noise2,Northern High Plains (High Plains),2014,97,0.008865294573689737
graded_balanced_v3_noise2,Northern High Plains (High Plains),2015,99,0.026971962468910992
graded_balanced_v3_noise2,Northern High Plains (High Plains),2016,100,-0.025624007600125894
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2002,114,1.6355885773887686
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2003,113,1.3989772173145985
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2004,111,1.3052440859000398
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2005,109,1.2629606942208413
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2006,105,1.0266786658605784
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2007,101,0.6686815723554681
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2008,92,0.30968121683711086
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2009,88,-0.2326764115333472
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2010,88,-0.18847036845836482
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2011,89,-0.009307558713307313
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2012,91,0.17202598466303032
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2013,94,0.06436295719046899
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2014,97,0.10347999985335721
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2015,99,0.18973243236574167
graded_balanced_v3_noise2,Williston Basin (Northern Great Plains),2016,100,0.11745312076131575
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2002,114,-0.2945876294929058
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2003,113,-0.10675509097081883
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2004,111,-0.21727167670505684
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2005,109,-0.5763423286386756
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2006,105,-0.98418390282412
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2007,101,-1.2496031512728938
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2008,92,-1.462922021972131
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2009,88,-2.2318252950979782
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2010,88,-2.992440402780574
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2011,89,-2.7174249127129793
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2012,91,-2.2506867759228766
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2013,94,-1.692715655019207
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2014,97,-1.491853046118948
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2015,99,-1.4801982639772344
graded_balanced_v3_noise2,Central Eromanga Depocenter (Great Artesian Basin),2016,100,-1.4130860114091943
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2002,114,0.8609235476176442
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2003,113,0.7370980311957805
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2004,111,0.9210717317230661
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2005,109,0.9526991951600583
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2006,105,0.8321073293771675
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2007,101,0.8906954554880896
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2008,92,1.0373202398292094
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2009,88,1.0929083728285922
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2010,88,1.1981976682918087
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2011,89,0.48085329336343957
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2012,91,0.48886516126892404
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2013,94,0.08490600746696254
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2014,97,-0.14490426916302165
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2015,99,-0.38713554827796354
graded_balanced_v3_noise2,Western Parecis Basin (Parecis Basin),2016,100,-0.5943510464918933
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2002,114,1.3219112177387207
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2003,113,1.2602286720155036
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2004,111,1.5380607021666444
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2005,109,1.4228304671675205
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2006,105,1.2254435505376098
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2007,101,0.9676445193149551
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2008,92,0.6153821750715233
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2009,88,0.7162953579464801
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2010,88,0.9995949010863108
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2011,89,1.0414579505188821
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2012,91,1.558475419922743
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2013,94,1.752590423125851
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2014,97,1.9100328542709024
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2015,99,1.9210278647786645
graded_balanced_v3_noise2,Upper Gangetic Plain (Indo-Gangetic Plain),2016,100,2.137817838669851
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2002,114,0.8781266559828218
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2003,113,0.8700105515303195
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2004,111,0.4204636571979978
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2005,109,0.15409947581314673
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2006,105,-0.1853069704862516
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2007,101,-0.1630351961503217
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2008,92,-0.395397486066197
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2009,88,-0.8465324232456086
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2010,88,-1.247589123057909
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2011,89,-1.3387243318420363
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2012,91,-0.8103395072870454
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2013,94,-0.5511731477147974
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2014,97,-0.6159073960811651
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2015,99,-0.4764492040031843
graded_balanced_v3_noise2,Stampriet Kalahari Karoo Aquifer System,2016,100,-0.2972523872738007
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2002,114,-0.5971004475144789
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2003,113,-0.7272187961002206
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2004,111,-0.8032025401658388
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2005,109,-0.6810980829106298
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2006,105,-0.4609400170053546
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2007,101,-0.2829496669075141
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2008,92,-0.11428619839856562
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2009,88,0.07779303020853844
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2010,88,0.17153675214466454
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2011,89,0.1539940884182061
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2012,91,0.08142746458700098
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2013,94,0.01239582432226535
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2014,97,0.04682345660363908
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2015,99,0.012661359356193539
graded_balanced_v3_noise2,Northcentral Mega Aquifer System (Mega Aquifer System),2016,100,-0.0727176199335227
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2002,114,-1.585793442920836
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2003,113,-2.0993632322596736
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2004,111,-1.9488918240235114
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2005,109,-1.627627031210636
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2006,105,-1.7386706892355932
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2007,101,-2.0549360926342546
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2008,92,-2.0198707783515
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2009,88,-1.600813467781814
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2010,88,-0.6616527676761154
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2011,89,-0.7698158207678316
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2012,91,-0.9347056557080631
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2013,94,-1.8193881458533354
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2014,97,-2.294410164449687
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2015,99,-2.7567592065157878
graded_balanced_v3_noise2,Ozark Plateaus Aquifer System,2016,100,-2.7015118705837655
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2002,114,2.2019471595336024
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2003,113,2.2110741447539777
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2004,111,2.051147393195154
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2005,109,1.8591763486366648
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2006,105,1.6637683723081627
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2007,101,1.6831261788094232
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2008,92,1.6192845354537961
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2009,88,1.6269780065074881
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2010,88,1.5841124486466491
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2011,89,1.5594177702965881
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2012,91,1.7556275412883349
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2013,94,2.0689625773126297
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2014,97,2.242501082634141
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2015,99,2.355833155399195
graded_balanced_v3_noise2,Western Karoo Basin (Main Karoo Basin),2016,100,2.5474426796156657
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2002,114,-0.24725073022494212
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2003,113,-0.26644611799393575
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2004,111,-0.06477946582476722
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2005,109,0.0316511708560365
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2006,105,-0.26496999105852337
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2007,101,-0.3084560641228314
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2008,92,-0.4141453161773307
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2009,88,-0.49491052901493393
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2010,88,-0.2965097438025156
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2011,89,0.0031077182072360215
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2012,91,0.4817979583929572
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2013,94,0.5856375266506215
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2014,97,0.5483874632585994
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2015,99,0.5965816253464431
graded_balanced_v3_noise2,Middle Gangetic Plain (Indo-Gangetic Plain),2016,100,0.6710911478124013
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2002,114,-0.7135073721798795
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2003,113,-0.8694838625401226
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2004,111,-0.8569606601364956
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2005,109,-0.6353877296267819
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2006,105,-0.38049993648607033
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2007,101,-0.07684222422560813
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2008,92,0.13104511016000267
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2009,88,0.33484462676005067
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2010,88,0.44035908114924094
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2011,89,0.3399080616210217
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2012,91,0.15487997607515597
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2013,94,-0.04524414898101176
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2014,97,-0.02950647171137681
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2015,99,-0.025755920318767635
graded_balanced_v3_noise2,Northern Mega Aquifer System (Mega Aquifer System),2016,100,-0.1359040821799618
graded_balanced_v3_noise2,Canning Basin,2002,114,-0.3074503701898854
graded_balanced_v3_noise2,Canning Basin,2003,113,-0.39592246007158305
graded_balanced_v3_noise2,Canning Basin,2004,111,-0.2678060616382518
graded_balanced_v3_noise2,Canning Basin,2005,109,-0.2953874388034836
graded_balanced_v3_noise2,Canning Basin,2006,105,-0.5825876786013587
graded_balanced_v3_noise2,Canning Basin,2007,101,-0.549977700225659
graded_balanced_v3_noise2,Canning Basin,2008,92,-0.3447198528835869
graded_balanced_v3_noise2,Canning Basin,2009,88,-0.6777155826763008
graded_balanced_v3_noise2,Canning Basin,2010,88,-1.1842154967812746
graded_balanced_v3_noise2,Canning Basin,2011,89,-1.0496592810370848
graded_balanced_v3_noise2,Canning Basin,2012,91,-0.760192164568286
graded_balanced_v3_noise2,Canning Basin,2013,94,-0.4275442662009345
graded_balanced_v3_noise2,Canning Basin,2014,97,-0.200116412161953
graded_balanced_v3_noise2,Canning Basin,2015,99,-0.0337742262921746
graded_balanced_v3_noise2,Canning Basin,2016,100,-0.11501335164562695
graded_balanced_v3_noise2,Central Karoo Basin (Main Karoo Basin),2002,114,-0.26042351367950156
graded_balanced_v3_noise2,Central Karoo Basin (Main Karoo Basin),2003,113,-0.1656475909664544
