aquifer_idx,Study_area,win_start,n_recipes,frac_pos,med_trend_cmyr,spans
18,Canning Basin,2006,1920,0.617708,0.0766568,True
19,Central Karoo Basin (Main Karoo Basin),2006,1920,0.0166667,-0.706206,True
20,Southern Carpentaria Basin (Great Artesian Basin),2006,1920,0.122917,-0.484396,True
21,Eastern Parecis Basin (Parecis Basin),2006,1920,0.876042,0.452683,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2006,1920,0.390104,-0.156958,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2006,1920,0.407813,-0.0983818,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2006,1920,0.291667,-0.165446,True
25,Dakota Aquifer System,2006,1920,0.194792,-0.464481,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2006,1920,0.548438,0.0603892,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2006,1920,0.6375,0.193076,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2006,1920,0.685417,0.224054,True
29,Central Mississippi Embayment (Mississippi Embayment),2006,1920,0.714063,0.281924,True
30,Northern Karoo Basin (Main Karoo Basin),2006,1920,0.0911458,-0.732524,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2006,1920,0.209375,-0.58506,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2006,1920,0.181771,-0.439015,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2006,1920,0.325521,-0.318441,True
34,Central Huaihe Plain (Huaihe River Basin),2006,1920,0.529167,0.0512555,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2006,1920,0.0463542,-1.08145,True
36,Southern High Plains (High Plains),2006,1920,0.223958,-0.422647,True
37,Southcentral Karoo Basin (Main Karoo Basin),2006,1920,0.53125,0.0594934,True
38,Central High Plains (High Plains),2006,1920,0.229167,-0.366197,True
39,Lower Liaohe River Plain (Liaohe River Basin),2006,1920,0.457292,-0.0643579,True
40,Wadi As-Sirhan Basin,2006,1920,0.357812,-0.16588,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2006,1920,0.257292,-0.282358,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2006,1920,0.23125,-0.499076,True
43,Wisconsin Precambrian Aquifer,2006,1920,0.504167,0.00253549,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2006,1920,0.509375,0.0120849,True
45,Paskapoo-Scollard,2006,1920,0.444792,-0.110979,True
46,Western Surat Basin (Great Artesian Basin),2006,1920,0.283854,-0.166909,True
47,Coonamble Embayment (Great Artesian Basin),2006,1920,0.696354,0.143034,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2006,1920,0.117188,-0.360625,True
49,Wuyuer-Shuangyang System (Songnen Plain),2006,1920,0.775,0.646449,True
50,Powder River Basin (Northern Great Plains),2006,1920,0.3875,-0.169932,True
51,Central Eucla Basin (Eucla Basin),2006,1920,0.885938,0.49308,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2006,1920,0.873958,0.501693,True
53,Michigan Basin,2006,1920,0.913542,1.06811,True
54,Southern Piedmont Upland (Piedmont Plateau),2006,1920,0.767708,0.564073,True
55,Eastern Huaihe Plain (Huaihe River Basin),2006,1920,0.385937,-0.119799,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2006,1920,0.127083,-0.661139,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2006,1920,0.781771,0.487094,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2006,1920,0.240625,-0.5167,True
59,Southeastern System (Amadeus Basin),2006,1920,0.557292,0.0621698,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2006,1920,0.160938,-0.538174,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2006,1920,0.639062,0.369457,True
62,Eastside Lower Indus Valley (Indus Basin),2006,1920,0.1625,-0.533344,True
63,Central Piedmont Upland (Piedmont Plateau),2006,1920,0.842187,0.664516,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2006,1920,0.164062,-0.822605,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2006,1920,0.378125,-0.118192,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2006,1920,0.688542,0.371101,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2006,1920,0.673438,0.515734,True
68,Eastside Middle Indus Plain (Indus Basin),2006,1920,0.250521,-0.338178,True
69,Central Allegheny Plateau (Appalachian Plateaus),2006,1920,0.7625,0.513836,True
70,Northeastern Karoo Basin (Main Karoo Basin),2006,1920,0.117188,-0.926526,True
71,Southern Riverine Plains (Murray Basin),2006,1920,0.8875,0.690781,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2006,1920,0.751563,0.537141,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2007,1920,0.790104,0.346505,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2007,1920,0.924479,0.516864,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2007,1920,0.553125,0.0885106,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2007,1920,0.108333,-0.5566,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2007,1920,0.755208,0.2106,True
5,Eastern Eromanga Basin (Great Artesian Basin),2007,1920,0.0223958,-0.390174,True
6,Northern Eromanga Basin (Great Artesian Basin),2007,1920,0.247917,-0.336725,True
7,Northern High Plains (High Plains),2007,1920,0.00520833,-1.15097,True
8,Williston Basin (Northern Great Plains),2007,1920,0.296875,-0.366717,True
9,Central Eromanga Depocenter (Great Artesian Basin),2007,1920,0.767188,0.690189,True
10,Western Parecis Basin (Parecis Basin),2007,1920,0.331771,-0.206692,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2007,1920,0.351042,-0.179536,True
12,Stampriet Kalahari Karoo Aquifer System,2007,1920,0.517708,0.0193334,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2007,1920,0.479167,-0.0152869,True
14,Ozark Plateaus Aquifer System,2007,1920,0.186979,-0.612352,True
15,Western Karoo Basin (Main Karoo Basin),2007,1920,0.486979,-0.0226563,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2007,1920,0.268229,-0.265834,True
17,Northern Mega Aquifer System (Mega Aquifer System),2007,1920,0.238542,-0.277514,True
18,Canning Basin,2007,1920,0.690625,0.240746,True
19,Central Karoo Basin (Main Karoo Basin),2007,1920,0.0270833,-0.581162,True
20,Southern Carpentaria Basin (Great Artesian Basin),2007,1920,0.128125,-0.604466,True
21,Eastern Parecis Basin (Parecis Basin),2007,1920,0.91875,0.721651,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2007,1920,0.208333,-0.325356,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2007,1920,0.477604,-0.0267033,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2007,1920,0.257292,-0.18018,True
25,Dakota Aquifer System,2007,1920,0.105729,-0.780124,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2007,1920,0.5125,0.0228003,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2007,1920,0.623958,0.227352,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2007,1920,0.633333,0.13956,True
29,Central Mississippi Embayment (Mississippi Embayment),2007,1920,0.538021,0.0597195,True
30,Northern Karoo Basin (Main Karoo Basin),2007,1920,0.142187,-0.702262,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2007,1920,0.256771,-0.656156,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2007,1920,0.154167,-0.395761,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2007,1920,0.393229,-0.175159,True
34,Central Huaihe Plain (Huaihe River Basin),2007,1920,0.73125,0.273193,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2007,1920,0.135417,-0.911922,True
36,Southern High Plains (High Plains),2007,1920,0.360417,-0.302725,True
37,Southcentral Karoo Basin (Main Karoo Basin),2007,1920,0.704167,0.372008,True
38,Central High Plains (High Plains),2007,1920,0.417187,-0.0925597,True
39,Lower Liaohe River Plain (Liaohe River Basin),2007,1920,0.369271,-0.26656,True
40,Wadi As-Sirhan Basin,2007,1920,0.715625,0.21988,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2007,1920,0.252604,-0.388723,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2007,1920,0.307812,-0.345498,True
43,Wisconsin Precambrian Aquifer,2007,1920,0.358854,-0.284092,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2007,1920,0.429167,-0.196171,True
45,Paskapoo-Scollard,2007,1920,0.401042,-0.170588,True
46,Western Surat Basin (Great Artesian Basin),2007,1920,0,-0.950592,False
47,Coonamble Embayment (Great Artesian Basin),2007,1920,0.349479,-0.145965,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2007,1920,0,-1.03999,False
49,Wuyuer-Shuangyang System (Songnen Plain),2007,1920,0.857812,0.829152,True
50,Powder River Basin (Northern Great Plains),2007,1920,0.303646,-0.423833,True
51,Central Eucla Basin (Eucla Basin),2007,1920,0.815625,0.373592,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2007,1920,0.723958,0.402902,True
53,Michigan Basin,2007,1920,0.850521,0.924447,True
54,Southern Piedmont Upland (Piedmont Plateau),2007,1920,0.725,0.516045,True
55,Eastern Huaihe Plain (Huaihe River Basin),2007,1920,0.36875,-0.107526,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2007,1920,0.0677083,-0.841328,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2007,1920,0.690625,0.286081,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2007,1920,0.213542,-0.542109,True
59,Southeastern System (Amadeus Basin),2007,1920,0.541146,0.043648,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2007,1920,0.366667,-0.276873,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2007,1920,0.636979,0.344917,True
62,Eastside Lower Indus Valley (Indus Basin),2007,1920,0.153125,-0.672334,True
63,Central Piedmont Upland (Piedmont Plateau),2007,1920,0.907292,1.01734,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2007,1920,0.145313,-0.926265,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2007,1920,0.40625,-0.116186,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2007,1920,0.490625,-0.0200957,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2007,1920,0.669271,0.375009,True
68,Eastside Middle Indus Plain (Indus Basin),2007,1920,0.356771,-0.224849,True
69,Central Allegheny Plateau (Appalachian Plateaus),2007,1920,0.796875,0.594177,True
70,Northeastern Karoo Basin (Main Karoo Basin),2007,1920,0.264583,-0.511259,True
71,Southern Riverine Plains (Murray Basin),2007,1920,0.868229,0.603706,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2007,1920,0.649479,0.256134,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2008,1920,0.863021,0.566366,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2008,1920,0.839063,0.420692,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2008,1920,0.836979,0.624878,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2008,1920,0.232813,-0.282626,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2008,1920,0.699479,0.230554,True
5,Eastern Eromanga Basin (Great Artesian Basin),2008,1920,0.103125,-0.53774,True
6,Northern Eromanga Basin (Great Artesian Basin),2008,1920,0.318229,-0.303815,True
7,Northern High Plains (High Plains),2008,1920,0.00677083,-1.31281,True
8,Williston Basin (Northern Great Plains),2008,1920,0.160417,-0.724499,True
9,Central Eromanga Depocenter (Great Artesian Basin),2008,1920,0.767708,0.828938,True
10,Western Parecis Basin (Parecis Basin),2008,1920,0.395313,-0.161742,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2008,1920,0.214583,-0.605086,True
12,Stampriet Kalahari Karoo Aquifer System,2008,1920,0.243229,-0.37041,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2008,1920,0.74375,0.272986,True
14,Ozark Plateaus Aquifer System,2008,1920,0.247396,-0.420109,True
15,Western Karoo Basin (Main Karoo Basin),2008,1920,0.354687,-0.204502,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2008,1920,0.211458,-0.565369,True
17,Northern Mega Aquifer System (Mega Aquifer System),2008,1920,0.3125,-0.267581,True
18,Canning Basin,2008,1920,0.843229,0.583582,True
19,Central Karoo Basin (Main Karoo Basin),2008,1920,0.141146,-0.337059,True
20,Southern Carpentaria Basin (Great Artesian Basin),2008,1920,0.240104,-0.388343,True
21,Eastern Parecis Basin (Parecis Basin),2008,1920,0.898438,0.861825,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2008,1920,0.234375,-0.397036,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2008,1920,0.666146,0.268072,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2008,1920,0.570312,0.0586239,True
25,Dakota Aquifer System,2008,1920,0.0666667,-1.04418,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2008,1920,0.538542,0.0811237,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2008,1920,0.527083,0.0518709,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2008,1920,0.541667,0.0638885,True
29,Central Mississippi Embayment (Mississippi Embayment),2008,1920,0.630729,0.220201,True
30,Northern Karoo Basin (Main Karoo Basin),2008,1920,0.101042,-0.581299,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2008,1920,0.163542,-0.654211,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2008,1920,0.329688,-0.304808,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2008,1920,0.472917,-0.0426338,True
34,Central Huaihe Plain (Huaihe River Basin),2008,1920,0.63125,0.253398,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2008,1920,0.116667,-1.00334,True
36,Southern High Plains (High Plains),2008,1920,0.455729,-0.126278,True
37,Southcentral Karoo Basin (Main Karoo Basin),2008,1920,0.632292,0.144265,True
38,Central High Plains (High Plains),2008,1920,0.510417,0.0143899,True
39,Lower Liaohe River Plain (Liaohe River Basin),2008,1920,0.4875,-0.01147,True
40,Wadi As-Sirhan Basin,2008,1920,0.624479,0.152007,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2008,1920,0.205208,-0.333427,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2008,1920,0.564583,0.181202,True
43,Wisconsin Precambrian Aquifer,2008,1920,0.379167,-0.246823,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2008,1920,0.584896,0.187009,True
45,Paskapoo-Scollard,2008,1920,0.55,0.102295,True
46,Western Surat Basin (Great Artesian Basin),2008,1920,0.0166667,-1.20833,True
47,Coonamble Embayment (Great Artesian Basin),2008,1920,0.398958,-0.168168,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2008,1920,0,-1.47857,False
49,Wuyuer-Shuangyang System (Songnen Plain),2008,1920,0.883333,0.794145,True
50,Powder River Basin (Northern Great Plains),2008,1920,0.2125,-0.472865,True
51,Central Eucla Basin (Eucla Basin),2008,1920,0.895312,0.606457,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2008,1920,0.735417,0.463832,True
53,Michigan Basin,2008,1920,0.741146,0.490898,True
54,Southern Piedmont Upland (Piedmont Plateau),2008,1920,0.515625,0.0358893,True
55,Eastern Huaihe Plain (Huaihe River Basin),2008,1920,0.454167,-0.160404,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2008,1920,0.159375,-0.697551,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2008,1920,0.681771,0.304485,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2008,1920,0.279687,-0.430338,True
59,Southeastern System (Amadeus Basin),2008,1920,0.50625,0.00425202,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2008,1920,0.492188,-0.016944,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2008,1920,0.501042,0.0131475,True
62,Eastside Lower Indus Valley (Indus Basin),2008,1920,0.298438,-0.548057,True
63,Central Piedmont Upland (Piedmont Plateau),2008,1920,0.905208,0.973766,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2008,1920,0.364063,-0.265895,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2008,1920,0.43125,-0.0933242,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2008,1920,0.404687,-0.293217,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2008,1920,0.596354,0.260436,True
68,Eastside Middle Indus Plain (Indus Basin),2008,1920,0.294271,-0.390475,True
69,Central Allegheny Plateau (Appalachian Plateaus),2008,1920,0.821354,0.635476,True
70,Northeastern Karoo Basin (Main Karoo Basin),2008,1920,0.25,-0.624195,True
71,Southern Riverine Plains (Murray Basin),2008,1920,0.783333,0.687978,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2008,1920,0.630208,0.196493,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2009,1920,0.771354,0.297169,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2009,1920,0.565625,0.0467642,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2009,1920,0.639062,0.198112,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2009,1920,0.256771,-0.127442,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2009,1920,0.322917,-0.137586,True
5,Eastern Eromanga Basin (Great Artesian Basin),2009,1920,0,-1.19309,False
6,Northern Eromanga Basin (Great Artesian Basin),2009,1920,0.315625,-0.480072,True
7,Northern High Plains (High Plains),2009,1920,0.00729167,-1.03239,True
8,Williston Basin (Northern Great Plains),2009,1920,0.0458333,-1.24483,True
9,Central Eromanga Depocenter (Great Artesian Basin),2009,1920,0.502604,0.00775875,True
10,Western Parecis Basin (Parecis Basin),2009,1920,0.43125,-0.0957635,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2009,1920,0.157812,-0.600905,True
12,Stampriet Kalahari Karoo Aquifer System,2009,1920,0.254167,-0.44199,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2009,1920,0.969271,0.722434,True
14,Ozark Plateaus Aquifer System,2009,1920,0.677604,0.289373,True
15,Western Karoo Basin (Main Karoo Basin),2009,1920,0.416667,-0.0637758,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2009,1920,0.243229,-0.654556,True
17,Northern Mega Aquifer System (Mega Aquifer System),2009,1920,0.617708,0.110008,True
18,Canning Basin,2009,1920,0.4625,-0.0426875,True
19,Central Karoo Basin (Main Karoo Basin),2009,1920,0.186458,-0.547958,True
20,Southern Carpentaria Basin (Great Artesian Basin),2009,1920,0.0739583,-0.718457,True
21,Eastern Parecis Basin (Parecis Basin),2009,1920,0.868229,0.784961,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2009,1920,0.2125,-0.347415,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2009,1920,0.436979,-0.0963711,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2009,1920,0.330208,-0.197221,True
25,Dakota Aquifer System,2009,1920,0.0833333,-1.09141,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2009,1920,0.318229,-0.167873,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2009,1920,0.507292,0.0100636,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2009,1920,0.557292,0.0553834,True
29,Central Mississippi Embayment (Mississippi Embayment),2009,1920,0.857812,0.586875,True
30,Northern Karoo Basin (Main Karoo Basin),2009,1920,0.0609375,-0.688002,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2009,1920,0.628646,0.170131,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2009,1920,0.5,0.00035659,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2009,1920,0.158333,-0.645709,True
34,Central Huaihe Plain (Huaihe River Basin),2009,1920,0.733333,0.239068,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2009,1920,0.046875,-0.912287,True
36,Southern High Plains (High Plains),2009,1920,0.638021,0.228076,True
37,Southcentral Karoo Basin (Main Karoo Basin),2009,1920,0.782813,0.297206,True
38,Central High Plains (High Plains),2009,1920,0.810937,0.448056,True
39,Lower Liaohe River Plain (Liaohe River Basin),2009,1920,0.508854,0.00732561,True
40,Wadi As-Sirhan Basin,2009,1920,0.626563,0.144583,True
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),2009,1920,0.516667,0.0115764,True
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),2009,1920,0.705208,0.281131,True
43,Wisconsin Precambrian Aquifer,2009,1920,0.719271,0.314531,True
44,Lafayette Area (Gulf Coast Regional Aquifer System),2009,1920,0.870313,0.642932,True
45,Paskapoo-Scollard,2009,1920,0.576042,0.118601,True
46,Western Surat Basin (Great Artesian Basin),2009,1920,0.0177083,-1.64396,True
47,Coonamble Embayment (Great Artesian Basin),2009,1920,0.116667,-0.908444,True
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),2009,1920,0,-1.92879,False
49,Wuyuer-Shuangyang System (Songnen Plain),2009,1920,0.871875,0.574645,True
50,Powder River Basin (Northern Great Plains),2009,1920,0.102083,-0.934199,True
51,Central Eucla Basin (Eucla Basin),2009,1920,0.841146,0.339954,True
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),2009,1920,0.75,0.405036,True
53,Michigan Basin,2009,1920,0.423958,-0.128757,True
54,Southern Piedmont Upland (Piedmont Plateau),2009,1920,0.432812,-0.136496,True
55,Eastern Huaihe Plain (Huaihe River Basin),2009,1920,0.559375,0.0644011,True
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2009,1920,0.104688,-0.906789,True
57,Eastern Mississippi Embayment (Mississippi Embayment),2009,1920,0.8375,0.563231,True
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2009,1920,0.525521,0.0524612,True
59,Southeastern System (Amadeus Basin),2009,1920,0.0947917,-0.43013,True
60,Edwards Plateau (Edwards-Trinity Aquifer System),2009,1920,0.524479,0.0350788,True
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),2009,1920,0.314063,-0.37881,True
62,Eastside Lower Indus Valley (Indus Basin),2009,1920,0.269792,-0.479712,True
63,Central Piedmont Upland (Piedmont Plateau),2009,1920,0.959375,1.33185,True
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),2009,1920,0.603646,0.166954,True
65,Jiangsu Coastal Plain (Huaihe River Basin),2009,1920,0.478646,-0.0295655,True
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),2009,1920,0.630208,0.228586,True
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),2009,1920,0.45,-0.0948815,True
68,Eastside Middle Indus Plain (Indus Basin),2009,1920,0.181771,-0.589334,True
69,Central Allegheny Plateau (Appalachian Plateaus),2009,1920,0.919271,0.843909,True
70,Northeastern Karoo Basin (Main Karoo Basin),2009,1920,0.176042,-0.70417,True
71,Southern Riverine Plains (Murray Basin),2009,1920,0.382812,-0.102554,True
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),2009,1920,0.5875,0.133485,True
0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),2010,1920,0.213542,-0.207595,True
1,Northern Guarani Aquifer (Guarani Aquifer System),2010,1920,0.408333,-0.0629098,True
2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),2010,1920,0.916667,0.404265,True
3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),2010,1920,0.493229,-0.00502887,True
4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),2010,1920,0.195312,-0.631468,True
5,Eastern Eromanga Basin (Great Artesian Basin),2010,1920,0,-1.93132,False
6,Northern Eromanga Basin (Great Artesian Basin),2010,1920,0.15,-0.705518,True
7,Northern High Plains (High Plains),2010,1920,0.338542,-0.243114,True
8,Williston Basin (Northern Great Plains),2010,1920,0.00833333,-1.38461,True
9,Central Eromanga Depocenter (Great Artesian Basin),2010,1920,0.148438,-0.92748,True
10,Western Parecis Basin (Parecis Basin),2010,1920,0.739583,0.307443,True
11,Upper Gangetic Plain (Indo-Gangetic Plain),2010,1920,0.175521,-0.480029,True
12,Stampriet Kalahari Karoo Aquifer System,2010,1920,0.15,-0.606388,True
13,Northcentral Mega Aquifer System (Mega Aquifer System),2010,1920,0.964063,0.439458,True
14,Ozark Plateaus Aquifer System,2010,1920,0.966146,1.05565,True
15,Western Karoo Basin (Main Karoo Basin),2010,1920,0.388021,-0.117979,True
16,Middle Gangetic Plain (Indo-Gangetic Plain),2010,1920,0.258854,-0.373754,True
17,Northern Mega Aquifer System (Mega Aquifer System),2010,1920,0.9375,0.318035,True
18,Canning Basin,2010,1920,0.395833,-0.21308,True
19,Central Karoo Basin (Main Karoo Basin),2010,1920,0.0619792,-0.634734,True
20,Southern Carpentaria Basin (Great Artesian Basin),2010,1920,0.11875,-0.617752,True
21,Eastern Parecis Basin (Parecis Basin),2010,1920,0.964583,0.752327,True
22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),2010,1920,0.359375,-0.105292,True
23,Wiso Basin (Daly-Wiso-Georgina Basins),2010,1920,0.196875,-0.630876,True
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),2010,1920,0.153646,-0.700695,True
25,Dakota Aquifer System,2010,1920,0.06875,-0.599038,True
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),2010,1920,0.0421875,-0.555148,True
27,Trans Gangetic Plain (Indo-Gangetic Plain),2010,1920,0.358854,-0.25691,True
28,Southcentral Mega Aquifer System (Mega Aquifer System),2010,1920,0.639583,0.140276,True
29,Central Mississippi Embayment (Mississippi Embayment),2010,1920,1,1.00783,False
30,Northern Karoo Basin (Main Karoo Basin),2010,1920,0.1,-0.586264,True
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2010,1920,0.852604,0.588724,True
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2010,1920,0.240104,-0.26725,True
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2010,1920,0.245833,-0.372733,True
34,Central Huaihe Plain (Huaihe River Basin),2010,1920,0.571875,0.0778771,True
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2010,1920,0.26875,-0.39585,True
36,Southern High Plains (High Plains),2010,1920,0.814063,0.595892,True
37,Southcentral Karoo Basin (Main Karoo Basin),2010,1920,0.677604,0.165708,True
38,Central High Plains (High Plains),2010,1920,0.975,1.00058,True
39,Lower Liaohe River Plain (Liaohe River Basin),2010,1920,0.491146,-0.00834802,True
