centre,aquifer_idx,Study_area,n_cells,n_recipes,aquifer_median_trend_cmyr,aquifer_iqr_trend_cmyr,dominance_R,sign_agree_frac,recipe_mean_trend_cmyr,frac_below_-0.5,frac_below_-1.0,frac_below_-1.5,frac_below_-2.0
GFZ,47,Coonamble Embayment (Great Artesian Basin),25,640,0.241260186406648,0.232454340392451,0.963500625008411,0.9713125,0.228690554559794,0,0,0,0
GFZ,48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),22,640,0.147822466878844,0.209163976563165,1.41496743343214,0.847585227272727,0.134605232239439,0,0,0,0
GFZ,49,Wuyuer-Shuangyang System (Songnen Plain),29,640,0.530772480906524,0.470896140077469,0.887190193570717,0.999461206896552,0.617908580919025,0,0,0,0
GFZ,50,Powder River Basin (Northern Great Plains),29,640,0.298531003850595,0.613095327447307,2.05370738562934,0.700592672413793,0.203381930397549,0.04375,0,0,0
GFZ,51,Central Eucla Basin (Eucla Basin),23,640,-0.0684480670646234,0.233107358857454,3.40560908224584,0.640285326086957,-0.0677275949649449,0,0,0,0
GFZ,52,Rio Grande Delta (Gulf Coast Regional Aquifer System),21,640,-0.3238198930528,0.42353261971398,1.30792650112117,0.902976190476191,-0.370805973232601,0.278125,0.003125,0,0
GFZ,53,Michigan Basin,25,640,0.553911041647725,0.644171233245884,1.16295069932107,0.8953125,0.560337567727047,0,0,0,0
GFZ,54,Southern Piedmont Upland (Piedmont Plateau),24,640,0.0506002431484802,0.387971244576276,7.66737905661484,0.583463541666667,0.00593951635739288,0.05,0,0,0
GFZ,55,Eastern Huaihe Plain (Huaihe River Basin),26,640,-0.291088873805435,0.398815831518149,1.37008270465438,0.894471153846154,-0.358871819955603,0.2828125,0,0,0
GFZ,56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),22,640,0.610536195468211,0.277578308883753,0.454646769420251,1,0.631818826003046,0,0,0,0
GFZ,57,Eastern Mississippi Embayment (Mississippi Embayment),22,640,0.101712490341457,0.402655513231664,3.95876172021663,0.635227272727273,0.0494347779832951,0.0375,0,0,0
GFZ,58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),28,640,0.135915358948748,0.549284205930547,4.04136964489551,0.651060267857143,0.160277233163775,0.021875,0,0,0
GFZ,59,Southeastern System (Amadeus Basin),22,640,-0.257912647323197,0.308559873629596,1.19637356613587,0.895028409090909,-0.274664032863245,0.1609375,0,0,0
GFZ,60,Edwards Plateau (Edwards-Trinity Aquifer System),22,640,-0.662496859540776,0.344428560880034,0.519894631830833,1,-0.666097172767863,0.759375,0.1171875,0,0
GFZ,61,Southcentral Deccan Basalt Plateau (Deccan Plateau),18,640,0.674201105558539,0.279373508599623,0.414377114330267,1,0.681067600389137,0,0,0,0
GFZ,62,Eastside Lower Indus Valley (Indus Basin),21,640,0.0494126011830621,0.825920599233511,16.71477678687,0.564136904761905,0.169307660877209,0.1671875,0,0,0
GFZ,63,Central Piedmont Upland (Piedmont Plateau),22,640,-0.0714406574998523,0.436465373955168,6.10948148057107,0.609446022727273,-0.123526686173183,0.1375,0,0,0
GFZ,64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),21,640,-0.0038467941751709,0.365488351994657,95.0111535349872,0.605357142857143,-0.0294664385096624,0.0640625,0,0,0
GFZ,65,Jiangsu Coastal Plain (Huaihe River Basin),21,640,0.0509136342464739,0.302569289418739,5.94279496831821,0.736755952380952,0.0908211832434426,0,0,0,0
GFZ,66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),22,640,0.398567265445621,0.537840654531127,1.34943509204097,0.797017045454545,0.340675102732806,0,0,0,0
GFZ,67,Northcentral Deccan Basalt Plateau (Deccan Plateau),19,640,0.778399977866847,0.398937838721394,0.512510084872634,1,0.784614687039996,0,0,0,0
GFZ,68,Eastside Middle Indus Plain (Indus Basin),19,640,-1.25013771785005,0.984091705651333,0.787186636800102,0.915378289473684,-1.3146558659445,1,0.8828125,0.296875,0
GFZ,69,Central Allegheny Plateau (Appalachian Plateaus),21,640,-0.174189971303147,0.52915550170632,3.03780692853677,0.669717261904762,-0.190861850652636,0.2,0.015625,0,0
GFZ,70,Northeastern Karoo Basin (Main Karoo Basin),20,640,0.0473849856968245,0.16184052397604,3.41543891163158,0.6928125,0.061050000953162,0,0,0,0
GFZ,71,Southern Riverine Plains (Murray Basin),19,640,0.185133795376326,0.240074767415382,1.29676360238484,0.818832236842105,0.158532170302432,0,0,0,0
GFZ,72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),20,640,0.0561210254999205,0.411099810455545,7.32523696410585,0.580234375,0.00394573216954283,0.05,0,0,0
