aquifer_idx,study_area,tau_true,n_recipes,median_rec,q25,q75,frac_neg,frac_pos,p_sign,bias,brackets,sign_recovered_by_median
28,Southcentral Mega Aquifer System (Mega Aquifer System),-0.104765004224301,1920,-0.0236216367825516,-0.115034545067594,0.0584048987807605,0.5921875,0.4078125,0.5921875,0.0811433674417495,TRUE,TRUE
29,Central Mississippi Embayment (Mississippi Embayment),-2.16282392317195,1920,-0.517538575546632,-0.926878617227866,-0.187043328764388,0.944791666666667,0.0552083333333333,0.944791666666667,1.64528534762532,FALSE,TRUE
30,Northern Karoo Basin (Main Karoo Basin),-0.112818521524844,1920,0.233789864112101,0.0994376029353563,0.420707283229439,0.0796875,0.9203125,0.0796875,0.346608385636944,FALSE,FALSE
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),-0.371898156394677,1920,-0.184123691035004,-0.508484803398805,0.0371118088764395,0.710416666666667,0.289583333333333,0.710416666666667,0.187774465359673,TRUE,TRUE
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),-1.02724873592093,1920,-0.156252389963884,-0.395672551858285,0.017542429657086,0.725,0.275,0.725,0.870996345957051,FALSE,TRUE
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),-0.153217262160945,1920,-0.0642349594023006,-0.200397343751385,0.212629621107833,0.5671875,0.4328125,0.5671875,0.0889823027586439,TRUE,TRUE
34,Central Huaihe Plain (Huaihe River Basin),-0.58983449906418,1920,0.0220016528641698,-0.100836996444601,0.162976698449866,0.444791666666667,0.555208333333333,0.444791666666667,0.61183615192835,FALSE,FALSE
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,0.653176317254769,1920,-0.461243986107507,-0.835558013286225,-0.179935810415653,0.878645833333333,0.121354166666667,0.121354166666667,-1.11442030336228,FALSE,FALSE
36,Southern High Plains (High Plains),-0.435443527094686,1920,-0.249684969728123,-0.633130162686178,-0.0208630415457666,0.769270833333333,0.230729166666667,0.769270833333333,0.185758557366562,TRUE,TRUE
37,Southcentral Karoo Basin (Main Karoo Basin),-0.625200946769445,1920,0.354457372180824,0.209369038029429,0.540846914431988,0,1,0,0.979658318950269,FALSE,FALSE
